user,item,rating,genre
427,69,5.0,"history, nonfiction, science, philosophy, ebooks, travel, fiction"
427,70,5.0,"memoir, contemporary, travel, history, biography, ebooks, fiction, nonfiction"
427,71,4.0,"travel, history, ebooks, science, contemporary, biography, memoir, fiction, nonfiction"
427,72,4.0,"travel, nonfiction, memoir, ebooks, contemporary, history, biography, fiction"
427,57,3.0,"contemporary, biography, history, memoir, ebooks, fiction, nonfiction, travel"
427,125,4.0,"memoir, nonfiction, travel, biography, ebooks, contemporary, fiction, history"
427,25,4.0,"contemporary, nonfiction, history, ebooks"
427,2,4.0,"classics, fantasy, ebooks, fiction"
427,73,3.0,"fiction, classics, contemporary"
427,60,4.0,"classics, ebooks, fiction"
427,28,5.0,"nonfiction, ebooks"
427,29,4.0,"philosophy, religion, ebooks, science, classics, fantasy, fiction"
427,74,5.0,"history, memoir, contemporary, classics, sports, fiction"
427,126,3.0,"romance, fantasy, science, classics, fiction"
427,32,4.0,"classics, contemporary, memoir, fiction"
427,87,3.0,"philosophy, thriller, crime, mystery, contemporary, fiction, romance"
427,13,3.0,"ebooks, history, contemporary, fiction, biography, travel, memoir, nonfiction, music"
427,132,4.0,"contemporary, classics, fantasy, fiction, mystery"
428,85,4.0,"biography, contemporary, fiction, crime, thriller, history, classics"
428,50,4.0,"fiction, mystery, crime, comics, thriller, philosophy, classics, contemporary"
428,77,5.0,"romance, classics, contemporary, fiction"
428,88,4.0,"psychology, nonfiction, business"
428,96,4.0,"history, fiction, biography, nonfiction"
428,106,4.0,"romance, fiction, memoir, biography, nonfiction, psychology, contemporary, philosophy, business, ebooks"
428,272,3.0,"history, biography, nonfiction, ebooks"
428,596,4.0,"thriller, suspense, ebooks, fiction, crime, mystery, classics"
428,458,5.0,"fiction, horror, paranormal, thriller, fantasy, ebooks, mystery, contemporary"
429,98,4.0,"romance, fantasy, ebooks, poetry, classics, fiction"
429,426,3.0,"classics, nonfiction, biography, history, ebooks"
429,110,3.0,"suspense, thriller, crime, ebooks, fiction, mystery, classics"
429,350,3.0,"mystery, fiction, thriller, crime, science, history, ebooks, suspense, romance"
429,359,3.0,"paranormal, mystery, romance, classics, fantasy, fiction"
430,22,4.0,"contemporary, romance, mystery, paranormal, fantasy, classics, fiction"
430,123,5.0,"fiction, paranormal, fantasy, romance, mystery"
430,68,3.0,"classics, fiction, paranormal, fantasy, mystery, contemporary, thriller"
430,283,5.0,"fiction, classics, paranormal, mystery, contemporary, fantasy"
430,125,4.0,"ebooks, contemporary, fiction, history, biography, memoir, nonfiction, travel"
430,25,3.0,"ebooks, contemporary, history, nonfiction"
430,58,4.0,"fantasy, classics, fiction, ebooks"
430,60,5.0,"classics, fiction, ebooks"
430,126,3.0,"fiction, fantasy, classics, romance, science"
430,261,3.0,"contemporary, classics, history, science, fantasy, ebooks, fiction, philosophy"
430,77,4.0,"classics, romance, fiction, contemporary"
430,214,3.0,"fiction, fantasy, history, science, ebooks, thriller, philosophy"
430,371,3.0,"contemporary, fiction, mystery, thriller, suspense, crime"
430,425,4.0,"classics, fiction"
430,417,3.0,"philosophy, ebooks, horror, fantasy, classics, fiction"
431,5,3.0,"classics, romance, memoir, fiction, ebooks, contemporary"
431,48,5.0,"classics, religion, ebooks, romance, fiction"
431,8,3.0,"classics, fiction, contemporary, romance"
431,126,3.0,"fiction, fantasy, classics, science, romance"
431,9,4.0,"classics, crime, science, mystery, fantasy, fiction, ebooks, contemporary"
431,86,5.0,"fiction, biography, contemporary, philosophy, travel, classics, history, memoir, nonfiction"
431,87,4.0,"fiction, contemporary, mystery, crime, thriller, philosophy, romance"
431,169,4.0,"fiction, contemporary, ebooks"
431,205,4.0,"psychology, business, philosophy, nonfiction, science, history, ebooks, contemporary, fiction"
431,288,3.0,"travel, classics, fiction, poetry, fantasy, ebooks, philosophy, history"
431,108,3.0,"fiction, contemporary, classics, history"
431,207,4.0,"fiction, ebooks, classics, philosophy, history, nonfiction, science"
432,117,4.0,"crime, contemporary, religion, suspense, fantasy, history, ebooks, classics, art, fiction, mystery, thriller, romance"
432,215,4.0,"fiction, history, philosophy, poetry"
432,264,5.0,"fiction, philosophy, crime, memoir, biography, travel, history, nonfiction, ebooks, religion, psychology, contemporary"
432,128,3.0,"mystery, fiction, crime, classics, thriller, suspense, ebooks"
432,92,5.0,"business, biography, nonfiction, history, ebooks"
432,233,4.0,"contemporary, mystery, fiction, ebooks, classics"
433,461,5.0,"travel, horror, science, ebooks, fantasy, fiction, classics"
433,411,3.0,"ebooks, mystery, fiction, romance, contemporary"
433,537,5.0,"mystery, fiction, crime, history, fantasy, romance, thriller, contemporary"
433,257,4.0,"biography, memoir, nonfiction, poetry, fiction, classics, contemporary, history, spirituality"
433,121,5.0,"contemporary, ebooks, crime, suspense, mystery, fiction, thriller"
433,512,3.0,"suspense, science, contemporary, fantasy, mystery, ebooks, thriller, fiction, classics, horror"
434,463,3.0,"history, nonfiction, science, business, philosophy, ebooks, psychology"
434,320,4.0,"christian, nonfiction, psychology, religion"
434,164,4.0,"contemporary, sports, business, biography, history, science, memoir, psychology, ebooks, fiction, nonfiction"
434,249,3.0,"fiction, spirituality, romance, contemporary, ebooks, classics, philosophy"
434,40,4.0,"contemporary, classics, romance, fiction, ebooks"
434,376,4.0,"ebooks, contemporary, nonfiction, travel, sports, memoir, history, biography"
435,48,4.0,"classics, fiction, romance, ebooks, religion"
435,13,4.0,"ebooks, history, contemporary, fiction, biography, travel, memoir, music, nonfiction"
435,15,3.0,"mystery, contemporary, fiction, thriller, history, science, fantasy, ebooks"
435,214,3.0,"fiction, fantasy, history, science, philosophy, ebooks, thriller"
435,16,4.0,"business, nonfiction, science, philosophy, history, psychology, art, classics"
435,159,3.0,"business, history, biography, ebooks, memoir, fiction, nonfiction"
435,444,4.0,"ebooks, history, philosophy, science, psychology, business, nonfiction, fiction"
435,303,4.0,"fiction, history, thriller, fantasy, ebooks"
435,611,5.0,"travel, contemporary, history, romance, classics, fantasy, ebooks, religion, fiction"
435,243,4.0,"paranormal, philosophy, mystery, classics, fiction, horror, fantasy, ebooks"
435,114,3.0,"ebooks, romance, fiction, contemporary"
436,463,4.0,"history, ebooks, philosophy, business, science, nonfiction, psychology"
436,319,4.0,"history, philosophy, contemporary, science, fiction, psychology, ebooks, business, nonfiction"
436,320,4.0,"christian, nonfiction, psychology, religion"
436,354,5.0,"fiction, ebooks, romance, contemporary, history"
436,195,4.0,"nonfiction, history, business, classics, science"
437,123,5.0,"fantasy, fiction, paranormal, romance, mystery"
437,24,4.0,"contemporary, mystery, fantasy, fiction, classics, paranormal"
437,68,3.0,"fantasy, fiction, classics, thriller, paranormal, mystery, contemporary"
437,124,5.0,"fantasy, classics, science, ebooks, contemporary, fiction, philosophy"
437,69,5.0,"fiction, history, nonfiction, science, philosophy, ebooks, travel"
437,70,5.0,"fiction, contemporary, biography, ebooks, history, travel, memoir, nonfiction"
437,71,5.0,"science, fiction, ebooks, contemporary, history, travel, nonfiction, biography, memoir"
437,57,5.0,"contemporary, fiction, ebooks, history, biography, memoir, nonfiction, travel"
437,25,5.0,"history, ebooks, contemporary, nonfiction"
437,60,5.0,"classics, fiction, ebooks"
437,84,5.0,"science, classics, fiction, nonfiction, art, fantasy"
437,126,5.0,"fiction, fantasy, romance, science, classics"
437,446,4.0,"business, nonfiction, psychology, ebooks"
437,264,3.0,"nonfiction, religion, crime, philosophy, fiction, contemporary, psychology, history, travel, biography, memoir, ebooks"
437,129,5.0,"psychology, history, religion, science, philosophy, nonfiction"
437,371,3.0,"thriller, mystery, fiction, suspense, contemporary, crime"
437,250,5.0,"fantasy, comics, fiction, paranormal, horror, manga"
437,510,4.0,"religion, contemporary, philosophy, science, ebooks, fantasy, fiction, classics"
437,280,5.0,"psychology, memoir, fiction, ebooks, nonfiction, classics, contemporary"
437,282,5.0,"fiction, fantasy, science, ebooks, religion, classics, philosophy"
437,448,5.0,"contemporary, fiction, romance, ebooks, fantasy, mystery"
437,674,3.0,"fantasy, fiction, classics"
438,70,4.0,"fiction, ebooks, contemporary, history, memoir, nonfiction, travel, biography"
438,71,5.0,"contemporary, science, ebooks, fiction, history, travel, memoir, nonfiction, biography"
438,72,4.0,"fiction, memoir, biography, history, contemporary, ebooks, travel, nonfiction"
438,57,4.0,"contemporary, fiction, travel, memoir, nonfiction, ebooks, history, biography"
438,26,1.0,"classics, fiction, fantasy"
438,3,5.0,"philosophy, ebooks, religion, fiction, fantasy, classics, science"
438,30,4.0,"suspense, contemporary, fantasy, thriller, crime, mystery, horror, classics, fiction, history"
438,63,5.0,"ebooks, thriller, classics, crime, contemporary, mystery, fiction"
438,147,4.0,"ebooks, travel, religion, contemporary, spirituality, philosophy, fantasy, romance, classics, fiction"
438,34,5.0,"fantasy, science, romance, fiction, thriller, mystery, suspense, crime, contemporary, ebooks"
438,278,5.0,"science, philosophy, ebooks, psychology, nonfiction, business"
438,496,5.0,"ebooks, fiction, classics, contemporary, philosophy, romance, psychology, nonfiction"
438,164,4.0,"contemporary, memoir, psychology, ebooks, fiction, science, history, biography, business, nonfiction, sports"
438,375,5.0,"religion, philosophy, history, fantasy, fiction, poetry"
438,231,4.0,"fiction, thriller, mystery, classics, crime, suspense, ebooks"
438,509,4.0,"fiction, thriller, mystery, suspense, classics, ebooks, crime"
439,25,4.0,"history, nonfiction, ebooks, contemporary"
439,27,5.0,"fiction, art, fantasy, science, nonfiction"
439,3,4.0,"fiction, fantasy, classics, science, ebooks, philosophy, religion"
439,74,1.0,"memoir, sports, contemporary, classics, fiction, history"
439,5,4.0,"contemporary, romance, memoir, classics, fiction, ebooks"
439,62,4.0,"fiction, fantasy, classics"
439,127,5.0,"memoir, nonfiction, fiction, biography, poetry, contemporary"
439,96,5.0,"nonfiction, biography, history, fiction"
439,132,5.0,"classics, contemporary, fantasy, mystery, fiction"
439,215,4.0,"poetry, history, philosophy, fiction"
439,218,4.0,"mystery, fiction, thriller, suspense, crime, ebooks, contemporary"
440,123,5.0,"romance, mystery, paranormal, fiction, fantasy"
440,24,4.0,"fantasy, fiction, classics, paranormal, mystery, contemporary"
440,68,2.0,"contemporary, mystery, classics, fiction, fantasy, paranormal, thriller"
440,283,4.0,"contemporary, mystery, paranormal, fantasy, fiction, classics"
440,56,2.0,"fiction, classics, science, ebooks, fantasy, contemporary"
440,124,5.0,"classics, fantasy, fiction, philosophy, ebooks, science, contemporary"
440,125,3.0,"ebooks, contemporary, fiction, memoir, biography, history, nonfiction, travel"
440,25,2.0,"nonfiction, history, contemporary, ebooks"
440,26,3.0,"fiction, fantasy, classics"
440,58,3.0,"ebooks, classics, fantasy, fiction"
440,27,5.0,"art, nonfiction, science, fiction, fantasy"
440,59,2.0,"history, fiction, contemporary, classics, ebooks"
440,84,3.0,"art, nonfiction, fiction, classics, science, fantasy"
440,126,2.0,"fiction, fantasy, classics, science, romance"
440,86,3.0,"history, classics, fiction, biography, contemporary, travel, philosophy, memoir, nonfiction"
440,87,3.0,"philosophy, romance, fiction, mystery, crime, thriller, contemporary"
440,64,4.0,"philosophy, science, ebooks, mystery, romance, fantasy, contemporary, business, classics, fiction"
440,199,4.0,"business, ebooks, contemporary, history, classics, psychology, fiction, nonfiction, philosophy"
440,330,2.0,"poetry, ebooks, fantasy, classics, fiction, romance"
440,101,3.0,"fiction, contemporary, biography, ebooks, travel, science"
440,417,2.0,"classics, fiction, fantasy, philosophy, horror, ebooks"
441,170,5.0,"business, history, psychology, philosophy, classics, nonfiction, fiction"
441,171,5.0,"ebooks, religion, contemporary, classics, psychology, philosophy, spirituality, fiction, fantasy, nonfiction"
441,264,3.0,"nonfiction, religion, psychology, travel, biography, memoir, ebooks, contemporary, crime, philosophy, fiction, history"
441,195,5.0,"nonfiction, history, science, business, classics"
441,363,5.0,"romance, classics, fiction, ebooks, history"
442,261,4.0,"history, science, fantasy, contemporary, classics, fiction, ebooks, philosophy"
442,319,4.0,"contemporary, science, history, business, nonfiction, philosophy, fiction, ebooks, psychology"
442,180,5.0,"fiction, fantasy, science, ebooks"
442,320,3.0,"religion, psychology, nonfiction, christian"
442,528,3.0,"ebooks, contemporary, fantasy, romance, classics, history, fiction"
442,578,4.0,"classics, fiction, fantasy, ebooks"
442,246,5.0,"history, classics, romance, fantasy, ebooks, contemporary, fiction, religion, spirituality, philosophy, christian"
442,624,5.0,"biography, fiction, memoir, nonfiction, contemporary, ebooks"
442,676,4.0,"poetry, thriller, romance, ebooks, fantasy, psychology, fiction, classics, contemporary"
443,6,3.0,"biography, romance, ebooks, contemporary, classics, fiction"
443,334,3.0,"fiction, history, fantasy, classics, ebooks, nonfiction, philosophy"
443,376,4.0,"biography, memoir, sports, history, travel, nonfiction, ebooks, contemporary"
443,11,3.0,"ebooks, history, romance, fiction, classics"
443,339,3.0,"ebooks, psychology, nonfiction, philosophy, poetry, religion, classics, spirituality, fiction"
443,361,3.0,"mystery, classics, fiction, history, ebooks, thriller, romance"
443,420,4.0,"fiction, classics, contemporary, romance, history"
444,6,3.0,"biography, romance, ebooks, contemporary, classics, fiction"
444,496,2.0,"psychology, philosophy, fiction, ebooks, classics, contemporary, romance, nonfiction"
444,336,2.0,"fiction, mystery, ebooks, suspense, thriller"
444,165,2.0,"history, fiction, ebooks, contemporary, romance, travel"
444,678,4.0,"contemporary, fiction, fantasy, ebooks, classics, history"
444,665,1.0,"fiction, contemporary, romance, music, classics, ebooks"
444,386,4.0,"fiction, classics, ebooks"
444,679,4.0,"fiction, classics, philosophy, romance, contemporary, history"
445,85,3.0,"fiction, crime, history, thriller, biography, classics, contemporary"
445,33,4.0,"ebooks, contemporary, fiction, classics, romance"
445,148,4.0,"cookbooks, nonfiction, fiction, ebooks"
445,89,5.0,"poetry, fiction, classics, fantasy, philosophy, history"
445,119,4.0,"classics, fiction, romance, ebooks"
445,461,5.0,"classics, travel, horror, science, fiction, fantasy, ebooks"
