user,item,rating,genre
481,375,3.0,"fantasy, history, philosophy, religion, poetry, fiction"
481,507,2.0,"science, history, philosophy, psychology, nonfiction, classics"
481,133,5.0,"business, nonfiction, psychology, science"
481,697,4.0,"fiction, contemporary, comics, history, fantasy, classics"
481,473,3.0,"suspense, contemporary, ebooks, crime, thriller, mystery, fiction"
481,640,5.0,"horror, fiction, fantasy, thriller, mystery, ebooks, science, suspense, paranormal"
481,318,2.0,"philosophy, contemporary, classics, fiction"
481,447,3.0,"mystery, fiction, crime, ebooks, suspense, thriller"
482,31,3.0,"fantasy, classics, science, ebooks, travel, romance, fiction"
482,158,4.0,"mystery, science, fiction, fantasy, nonfiction, classics, religion, philosophy, ebooks, biography"
482,204,5.0,"crime, ebooks, mystery, fantasy, fiction, science, classics, travel, contemporary, paranormal"
482,14,3.0,"nonfiction, music, science, history, psychology, biography, sports, memoir, fiction, contemporary, philosophy"
482,546,5.0,"philosophy, fiction, classics, nonfiction, spirituality, travel, psychology, memoir, religion, biography, contemporary, ebooks, business"
482,199,4.0,"business, ebooks, contemporary, classics, psychology, fiction, nonfiction, philosophy, history"
482,51,4.0,"suspense, ebooks, crime, contemporary, fantasy, science, fiction, horror, thriller, mystery"
482,132,3.0,"classics, fantasy, mystery, fiction, contemporary"
482,320,4.0,"religion, psychology, nonfiction, christian"
482,35,4.0,"suspense, ebooks, thriller, classics, crime, fiction, mystery"
482,608,4.0,"nonfiction, fiction, classics, history, biography, memoir"
483,7,4.0,"romance, ebooks, fantasy, philosophy, spirituality, religion, classics, poetry"
483,47,1.0,"fiction, fantasy, ebooks, history, thriller, classics"
483,62,4.0,"fantasy, classics, fiction"
483,85,4.0,"biography, thriller, fiction, crime, history, classics, contemporary"
483,86,4.0,"fiction, biography, classics, nonfiction, memoir, history, philosophy, travel, contemporary"
483,50,4.0,"fiction, classics, mystery, contemporary, crime, philosophy, thriller, comics"
483,116,4.0,"classics, fiction"
483,426,4.0,"nonfiction, biography, history, ebooks, classics"
483,99,4.0,"art, fiction, mystery, romance, classics, religion, contemporary, history, fantasy, ebooks"
483,350,4.0,"crime, science, romance, history, ebooks, suspense, mystery, thriller, fiction"
483,344,3.0,"contemporary, ebooks, travel, fiction, romance"
484,29,4.0,"fiction, religion, ebooks, science, classics, fantasy, philosophy"
484,4,4.0,"fiction, fantasy, classics, science, ebooks, religion, philosophy"
484,6,4.0,"contemporary, classics, fiction, biography, romance, ebooks"
484,79,3.0,"contemporary, romance, memoir, fiction, biography, classics, ebooks"
484,8,4.0,"classics, fiction, romance, contemporary"
484,158,4.0,"nonfiction, science, mystery, fiction, fantasy, philosophy, classics, religion, biography, ebooks"
484,199,4.0,"business, nonfiction, psychology, fiction, classics, philosophy, history, contemporary, ebooks"
484,80,3.0,"classics, philosophy, history, contemporary, ebooks, romance, fiction"
484,214,2.0,"thriller, philosophy, ebooks, science, history, fiction, fantasy"
484,39,4.0,"philosophy, contemporary, horror, religion, history, nonfiction, fiction, biography, memoir, classics"
484,11,4.0,"history, romance, ebooks, fiction, classics"
484,172,3.0,"history, memoir, nonfiction, biography"
484,183,4.0,"classics, ebooks, history, travel, fiction, fantasy"
484,422,4.0,"classics, biography, romance, history, fiction"
484,524,3.0,"classics, fiction, contemporary, romance, ebooks"
485,60,4.0,"ebooks, fiction, classics"
485,76,4.0,"romance, ebooks, classics, fiction"
485,126,4.0,"science, classics, fantasy, fiction, romance"
485,9,3.0,"fantasy, fiction, ebooks, mystery, crime, science, contemporary, classics"
485,86,4.0,"history, memoir, nonfiction, classics, fiction, biography, travel, contemporary, philosophy"
485,50,5.0,"fiction, mystery, contemporary, crime, classics, thriller, comics, philosophy"
485,87,5.0,"romance, philosophy, thriller, crime, mystery, contemporary, fiction"
485,13,5.0,"memoir, nonfiction, music, travel, biography, fiction, contemporary, ebooks, history"
485,96,4.0,"biography, nonfiction, history, fiction"
485,90,3.0,"history, classics, fiction, ebooks, biography, travel, nonfiction, memoir"
485,18,4.0,"fantasy, fiction, paranormal"
485,230,4.0,"horror, religion, mystery, contemporary, fantasy, ebooks, paranormal, christian, thriller, fiction, suspense, romance"
486,22,5.0,"fantasy, fiction, classics, paranormal, mystery, romance, contemporary"
486,23,3.0,"classics, contemporary, mystery, paranormal, fiction, fantasy"
486,1,5.0,"contemporary, mystery, paranormal, classics, fiction, fantasy"
486,68,5.0,"thriller, contemporary, mystery, classics, fiction, fantasy, paranormal"
486,283,5.0,"fiction, classics, paranormal, fantasy, mystery, contemporary"
486,56,3.0,"fiction, fantasy, classics, contemporary, ebooks, science"
486,25,4.0,"nonfiction, history, ebooks, contemporary"
486,58,4.0,"ebooks, fiction, classics, fantasy"
486,59,3.0,"fiction, history, contemporary, classics, ebooks"
486,60,4.0,"ebooks, fiction, classics"
486,3,3.0,"religion, ebooks, philosophy, science, classics, fiction, fantasy"
486,4,5.0,"philosophy, religion, ebooks, science, classics, fantasy, fiction"
486,84,3.0,"science, art, nonfiction, classics, fiction, fantasy"
486,79,4.0,"ebooks, contemporary, biography, memoir, romance, fiction, classics"
486,47,5.0,"thriller, ebooks, fantasy, fiction, classics, history"
486,48,4.0,"religion, ebooks, romance, fiction, classics"
486,127,4.0,"contemporary, poetry, biography, memoir, fiction, nonfiction"
486,199,4.0,"philosophy, nonfiction, fiction, psychology, ebooks, business, classics, history, contemporary"
486,34,4.0,"thriller, fiction, ebooks, fantasy, science, romance, mystery, suspense, crime, contemporary"
486,278,5.0,"business, nonfiction, psychology, ebooks, philosophy, science"
486,205,4.0,"fiction, contemporary, ebooks, philosophy, business, psychology, science, nonfiction, history"
486,264,4.0,"fiction, religion, psychology, history, travel, nonfiction, biography, memoir, ebooks, contemporary, crime, philosophy"
486,83,4.0,"contemporary, history, fiction, ebooks, philosophy, memoir, nonfiction, biography, travel, classics"
486,507,2.0,"history, science, philosophy, classics, psychology, nonfiction"
486,508,5.0,"history, classics, fantasy, religion, poetry"
486,279,4.0,"contemporary, memoir, fiction, nonfiction, music, ebooks, biography"
487,22,4.0,"romance, contemporary, mystery, paranormal, fantasy, classics, fiction"
487,23,3.0,"fantasy, fiction, classics, paranormal, contemporary, mystery"
487,25,4.0,"contemporary, ebooks, history, nonfiction"
487,26,4.0,"fantasy, classics, fiction"
487,60,4.0,"fiction, classics, ebooks"
487,3,4.0,"philosophy, fiction, fantasy, classics, science, religion, ebooks"
487,126,3.0,"fiction, fantasy, classics, romance, science"
487,115,4.0,"fiction, contemporary, philosophy, classics"
487,169,4.0,"contemporary, ebooks, fiction"
487,262,5.0,"mystery, fiction, history, thriller, ebooks, classics, crime, travel, suspense"
487,354,5.0,"history, contemporary, romance, fiction, ebooks"
487,437,4.0,"ebooks, classics, fiction, poetry, philosophy, history, fantasy"
487,35,4.0,"ebooks, mystery, crime, classics, thriller, suspense, fiction"
487,371,3.0,"fiction, mystery, thriller, suspense, crime, contemporary"
487,514,4.0,"classics, fiction, romance, ebooks, contemporary"
487,53,4.0,"classics, suspense, ebooks, crime, thriller, mystery, fiction"
487,121,4.0,"ebooks, contemporary, fiction, mystery, thriller, crime, suspense"
487,698,4.0,"poetry, contemporary, psychology, classics, history, fiction"
487,699,4.0,"ebooks, fantasy, fiction, history, classics"
488,546,3.0,"psychology, religion, biography, contemporary, ebooks, business, memoir, nonfiction, classics, travel, fiction, philosophy, spirituality"
488,64,4.0,"contemporary, romance, mystery, ebooks, science, business, philosophy, fantasy, fiction, classics"
488,65,2.0,"spirituality, ebooks, classics, business, nonfiction"
488,159,3.0,"business, history, biography, nonfiction, fiction, memoir, ebooks"
488,215,3.0,"fiction, history, poetry, philosophy"
488,172,2.0,"memoir, biography, history, nonfiction"
488,444,4.0,"science, fiction, ebooks, history, philosophy, psychology, business, nonfiction"
488,207,3.0,"fiction, science, ebooks, classics, history, nonfiction, philosophy"
488,377,4.0,"ebooks, romance, classics, fiction"
488,432,3.0,"fiction, crime, ebooks, romance, mystery, suspense, contemporary, thriller"
488,381,3.0,"contemporary, history, classics, fiction"
488,347,4.0,"classics, history, travel, ebooks, memoir, nonfiction, fiction, biography"
489,75,3.0,"romance, fiction, contemporary"
489,5,4.0,"classics, romance, fiction, memoir, contemporary, ebooks"
489,6,4.0,"romance, ebooks, biography, contemporary, classics, fiction"
489,8,4.0,"romance, contemporary, classics, fiction"
489,30,4.0,"history, suspense, contemporary, fiction, fantasy, thriller, crime, horror, classics, mystery"
489,62,4.0,"classics, fantasy, fiction"
489,50,4.0,"comics, fiction, thriller, philosophy, mystery, contemporary, crime, classics"
489,169,5.0,"fiction, contemporary, ebooks"
489,132,4.0,"contemporary, classics, fantasy, mystery, fiction"
489,114,5.0,"fiction, ebooks, contemporary, romance"
490,22,5.0,"contemporary, romance, mystery, paranormal, classics, fantasy, fiction"
490,123,5.0,"fantasy, fiction, paranormal, mystery, romance"
490,24,3.0,"mystery, contemporary, fantasy, paranormal, fiction, classics"
490,68,3.0,"thriller, contemporary, mystery, paranormal, classics, fantasy, fiction"
490,283,4.0,"classics, fiction, fantasy, mystery, paranormal, contemporary"
490,56,5.0,"fiction, fantasy, contemporary, science, ebooks, classics"
490,69,4.0,"history, philosophy, science, nonfiction, fiction, ebooks, travel"
490,70,4.0,"contemporary, ebooks, fiction, biography, travel, nonfiction, memoir, history"
490,71,4.0,"memoir, nonfiction, science, contemporary, ebooks, biography, travel, history, fiction"
490,72,2.0,"travel, nonfiction, memoir, fiction, biography, history, ebooks, contemporary"
490,57,4.0,"contemporary, fiction, ebooks, history, memoir, nonfiction, travel, biography"
490,125,3.0,"memoir, nonfiction, travel, ebooks, biography, fiction, contemporary, history"
490,58,3.0,"fantasy, classics, ebooks, fiction"
490,73,3.0,"contemporary, classics, fiction"
490,59,3.0,"fiction, history, contemporary, classics, ebooks"
490,28,3.0,"nonfiction, ebooks"
490,76,3.0,"classics, ebooks, romance, fiction"
490,48,2.0,"classics, fiction, romance, ebooks, religion"
490,88,4.0,"business, nonfiction, psychology"
490,132,3.0,"contemporary, fiction, mystery, fantasy, classics"
490,496,3.0,"psychology, nonfiction, philosophy, romance, contemporary, classics, ebooks, fiction"
490,17,4.0,"ebooks, music, spirituality, philosophy, fiction, psychology, business, art, nonfiction"
490,220,2.0,"psychology, ebooks, nonfiction, business"
490,230,3.0,"suspense, mystery, fantasy, horror, ebooks, religion, thriller, romance, fiction, contemporary, paranormal, christian"
490,134,3.0,"mystery, science, fiction, contemporary, romance, fantasy, classics, ebooks"
491,2,2.0,"fantasy, classics, ebooks, fiction"
491,76,4.0,"fiction, classics, romance, ebooks"
491,47,5.0,"classics, fiction, fantasy, history, ebooks, thriller"
491,127,5.0,"memoir, nonfiction, fiction, poetry, contemporary, biography"
491,146,3.0,"fiction, history, contemporary, classics, fantasy"
491,147,4.0,"travel, religion, contemporary, spirituality, philosophy, fantasy, classics, fiction, ebooks, romance"
491,38,3.0,"ebooks, crime, history, classics, suspense, contemporary, thriller, romance, fantasy, fiction, mystery"
491,90,4.0,"fiction, ebooks, classics, memoir, history, travel, nonfiction, biography"
491,40,3.0,"ebooks, contemporary, classics, romance, fiction"
491,220,3.0,"ebooks, nonfiction, business, psychology"
491,371,4.0,"suspense, thriller, crime, contemporary, mystery, fiction"
491,250,3.0,"manga, fantasy, fiction, horror, paranormal, comics"
491,43,3.0,"classics, fiction, travel, romance, history"
491,45,3.0,"suspense, mystery, contemporary, fiction"
491,374,3.0,"horror, contemporary, ebooks, thriller, mystery, crime, fiction, suspense"
492,69,5.0,"nonfiction, science, philosophy, ebooks, travel, fiction, history"
492,70,5.0,"history, memoir, nonfiction, travel, biography, fiction, ebooks, contemporary"
492,71,5.0,"travel, biography, history, fiction, memoir, nonfiction, ebooks, science, contemporary"
492,72,4.0,"ebooks, contemporary, history, fiction, biography, memoir, nonfiction, travel"
492,57,5.0,"contemporary, fiction, ebooks, history, memoir, biography, nonfiction, travel"
492,26,3.5,"fiction, classics, fantasy, classics, fantasy, fiction"
492,29,3.0,"classics, science, ebooks, philosophy, fiction, fantasy, religion"
492,75,4.0,"fiction, contemporary, romance"
492,127,4.0,"contemporary, poetry, memoir, fiction, biography, nonfiction"
492,88,4.0,"nonfiction, business, psychology"
492,81,5.0,"history, ebooks, philosophy, nonfiction, science"
492,278,4.0,"science, philosophy, ebooks, business, nonfiction, psychology"
492,128,3.0,"ebooks, suspense, thriller, classics, crime, fiction, mystery"
492,92,4.0,"history, nonfiction, business, ebooks, biography"
492,251,4.0,"mystery, romance, contemporary, paranormal, ebooks, fiction, fantasy"
492,208,4.0,"suspense, memoir, fantasy, thriller, contemporary, mystery, fiction, ebooks, horror"
493,362,4.0,"nonfiction, classics, ebooks, contemporary, fiction, poetry"
493,399,4.0,"contemporary, ebooks, crime, suspense, horror, fiction, mystery, thriller"
493,528,4.0,"fiction, romance, classics, ebooks, contemporary, history, fantasy"
493,497,4.0,"nonfiction, religion, christian, fiction, psychology, philosophy, spirituality"
493,529,3.0,"fiction, classics, romance, ebooks, contemporary"
493,405,4.0,"ebooks, contemporary, romance, fiction"
493,633,3.0,"nonfiction, fantasy, fiction, classics"
493,174,4.0,"fiction, classics, horror, history, ebooks, travel, philosophy"
493,242,2.0,"religion, fantasy, contemporary, history, fiction, christian"
493,260,2.0,"romance, ebooks, suspense, thriller, crime, horror, classics, mystery"
493,501,4.0,"biography, memoir, nonfiction, romance, fiction, contemporary, ebooks"
493,700,4.0,"fantasy, comics, fiction, manga, romance, paranormal, crime"
493,695,2.0,"crime, ebooks, romance, contemporary, suspense, thriller, fiction, mystery"
494,22,4.0,"fiction, classics, paranormal, mystery, contemporary, romance, fantasy"
494,123,4.0,"romance, fiction, fantasy, mystery, paranormal"
494,56,5.0,"contemporary, ebooks, fiction, fantasy, classics, science"
494,125,3.0,"nonfiction, memoir, biography, ebooks, contemporary, travel, history, fiction"
494,58,5.0,"fiction, ebooks, classics, fantasy"
494,27,5.0,"fiction, nonfiction, art, fantasy, science"
494,73,5.0,"contemporary, fiction, classics"
494,59,5.0,"ebooks, classics, contemporary, history, fiction"
494,60,5.0,"ebooks, fiction, classics"
